2255||1||2016-05-23 22:54:37||452||||20160501||||73662||||||1||4744360
2255||1||2016-05-23 22:55:20||452||||20160501||||22474||||||1||4744360
2255||1||2016-05-24 09:21:01||453||||20160501||||1866||||||1||5215760
2261||5||2016-05-24 13:29:17||19||||20160501||||||||||||
2261||2||2016-05-24 14:14:15||59||||20160501||||||||2016-05-25 17:17:51||||
2261||2||2016-05-24 14:29:12||59||||20160501||||||||2016-05-25 17:17:51||||
2266||1||2016-05-24 14:33:59||453||||20160501||||||||||||
2266||1||2016-05-24 14:34:26||453||||20160501||||||||||||
2261||1||2016-05-24 14:40:10||449||||20160501||||1138412||||||1||2710133
2261||1||2016-05-24 14:41:27||449||||20160501||||||||||1||2710133
2261||1||2016-05-24 14:42:24||449||||20160501||||51810||||||1||2710133
2264||1||2016-05-25 10:50:14||434||||20160501||||1285854||||||1||5286250
2264||1||2016-05-25 10:56:17||434||||20160501||||1285854||||||1||5286250
2255||1||2016-05-25 10:58:52||453||||20160501||||||||||1||5215760
2264||1||2016-05-25 11:06:43||434||||20160501||||1285854||||||1||5286250
2264||1||2016-05-25 12:26:54||434||||20160501||||1285854||||||1||5286250
2264||1||2016-05-25 12:32:28||434||||20160501||||1285854||||||1||5286250
2261||1||2016-05-25 15:34:40||453||||20160501||||||||||1||-1
2261||2||2016-05-25 16:22:58||59||||20160501||||||||||||
2261||2||2016-05-25 17:08:39||58||||20160501||||||||||||
2261||2||2016-05-25 17:18:22||59||||20160501||||||||||||
2261||2||2016-05-25 17:32:19||56||||20160501||||||||||||
2261||2||2016-05-25 17:46:15||61||||20160501||||||||||||
2261||2||2016-05-25 17:46:17||60||||20160501||||||||||||
2261||2||2016-05-25 17:46:41||62||||20160501||||||||||||
2261||2||2016-05-25 17:48:50||61||||20160501||||||||||||
2261||2||2016-05-25 17:58:50||57||||20160501||||||||||||
2261||2||2016-05-25 18:04:38||59||||20160501||||||||||||
2255||2||2016-05-25 21:41:08||62||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 21:41:08||62||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 21:56:43||61||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 22:00:30||60||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 22:02:35||61||||20160501||||||||2016-06-04 22:54:15||||
2255||2||2016-05-25 22:04:42||61||||20160501||||||||2016-06-04 22:54:15||||
2255||2||2016-05-25 22:04:44||61||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 22:04:48||61||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 22:05:08||60||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 22:05:34||60||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 22:08:29||62||||20160501||||||||2016-06-04 22:54:20||||
2255||2||2016-05-25 22:17:21||62||||20160501||||||||2016-06-04 22:54:20||||
2264||1||2016-05-26 21:04:51||457||||20160501||||515701||||||||2223067
2261||1||2016-05-27 10:59:37||466||||20160501||||2049608||||||1||2305500
2261||2||2016-05-27 14:01:29||55||||20160501||||||||||||
2255||1||2016-05-28 19:14:54||456||||20160501||||||||||||2427500
2264||1||2016-05-30 17:13:40||434||||20160501||||8189||||||1||5286250
2264||1||2016-05-30 17:13:55||432||||20160501||||5505||||||1||6280375
2264||1||2016-05-30 17:13:59||457||||20160501||||411||||||||2223067
2264||1||2016-05-30 17:14:09||434||||20160501||||3861||||||1||5286250
2264||1||2016-05-30 17:29:18||458||||20160501||||||||||||2862400
2269||1||2016-05-30 17:52:18||458||||20160501||||62941||||||||2862400
2265||1||2016-05-30 18:00:07||436||||20160501||||||||||||
2269||1||2016-05-30 18:52:24||427||||20160501||||1222787||||||1||7460000
2271||1||2016-05-31 09:51:13||456||||20160501||||918208||||||||2427500
2271||1||2016-05-31 10:02:29||456||||20160501||||5549||||||||2427500
2264||1||2016-05-31 10:05:52||435||||20160501||||4891||||||1||6194326
2269||1||2016-05-31 10:59:54||432||||20160501||||||||||||
2269||1||2016-05-31 11:04:44||425||||20160501||||||||||||
2268||1||2016-05-31 11:05:43||456||||20160501||||||||||||
2268||1||2016-05-31 11:05:52||432||||20160501||||||||||||
2268||1||2016-05-31 11:06:32||425||||20160501||||||||||||
2269||1||2016-05-31 11:07:41||425||||20160501||||||||||||
2269||1||2016-05-31 11:14:01||425||||20160501||||||||||||
2269||1||2016-05-31 11:21:04||425||||20160501||||||||||||
2269||1||2016-05-31 11:24:21||433||||20160501||||||||||||
2269||1||2016-05-31 11:24:49||433||||20160501||||||||||||
2269||41||2016-05-31 11:27:23||||||20160501||||归来||||||||
2269||1||2016-05-31 11:27:28||431||||20160501||||||||||||
2269||1||2016-05-31 11:53:13||432||||20160501||||3045370||||||1||6280375
2269||5||2016-05-31 11:56:23||33||||20160501||||||||||||
2269||5||2016-05-31 11:56:32||19||||20160501||||||||||||
2269||5||2016-05-31 11:56:34||22||||20160501||||||||||||
2269||5||2016-05-31 11:56:36||27||||20160501||||||||||||
